raw_row_index,en,vi,audit_flags,en_char_count,vi_char_count,length_ratio_vi_en
11784,Are you pulling my leg?,Bạn đang trêu tôi đấy à?,exact_duplicate,23,24,1.0434782608695652
11787,The ball is in your court now.,Quyết định là ở bạn bây giờ.,exact_duplicate,30,28,0.9333333333333333
11788,We'll be with you through thick and thin.,Chúng tôi sẽ ở bên bạn dù khó khăn hay thuận lợi.,exact_duplicate,41,49,1.1951219512195121
11793,I had to burn the midnight oil to finish the report.,Tôi đã phải thức khuya làm việc để hoàn thành báo cáo.,exact_duplicate,52,54,1.0384615384615385
11794,He got cold feet before the wedding.,Anh ấy đã chùn bước trước đám cưới.,exact_duplicate,36,35,0.9722222222222222
11795,I need to get something off my chest.,Tôi cần trút bầu tâm sự.,exact_duplicate,37,24,0.6486486486486487
11797,She always goes the extra mile for her clients.,Cô ấy luôn cố gắng hết sức vì khách hàng của mình.,exact_duplicate,47,50,1.0638297872340425
11801,I know this city like the back of my hand.,Tôi biết thành phố này rõ như lòng bàn tay.,exact_duplicate; noise_ui_fragment,42,43,1.0238095238095237
11802,Let sleeping dogs lie.,Đừng khơi lại chuyện đã qua nữa.,exact_duplicate,22,32,1.4545454545454546
11803,"To make a long story short, we won.","Nói tóm lại, chúng tôi đã thắng.",exact_duplicate,35,32,0.9142857142857143
11808,I'm feeling a bit under the weather today.,Hôm nay tôi cảm thấy hơi không khỏe.,exact_duplicate,42,36,0.8571428571428571
11812,You really hit the nail on the head with that observation.,Bạn thực sự đã nói trúng phóc với nhận xét đó.,exact_duplicate,58,46,0.7931034482758621
11816,His arrogance really rubs me the wrong way.,Sự kiêu ngạo của anh ta thực sự làm tôi khó chịu.,exact_duplicate,43,49,1.1395348837209303
11817,Bite the bullet.,Cắn răng chịu đựng đi.,exact_duplicate,16,22,1.375
11818,Break a leg!,Chúc may mắn nhé!,exact_duplicate,12,17,1.4166666666666667
11819,Let's hit the road.,Chúng ta lên đường thôi.,exact_duplicate,19,24,1.263157894736842
11826,We can kill two birds with one stone.,Chúng ta có thể một mũi tên trúng hai đích.,exact_duplicate,37,43,1.162162162162162
11831,Better late than never.,Thà muộn còn hơn không.,exact_duplicate,23,23,1.0
11833,I had to burn the midnight oil to finish the report.,Tôi đã phải thức khuya làm việc để hoàn thành báo cáo.,exact_duplicate,52,54,1.0384615384615385
11834,Let's call it a day.,"Thôi, hôm nay làm tới đây nghỉ nhé.",exact_duplicate,20,35,1.75
11835,They always cut corners to save money.,Họ luôn làm việc qua loa để tiết kiệm tiền.,noise_ui_fragment,38,43,1.131578947368421
11837,Every cloud has a silver lining.,Trong cái rủi có cái may.,exact_duplicate,32,25,0.78125
11838,The situation is getting out of hand.,Tình hình đang mất kiểm soát rồi.,exact_duplicate,37,33,0.8918918918918919
11841,We have to go back to the drawing board.,Chúng ta phải bắt đầu lại từ đầu.,noise_ui_fragment,40,33,0.825
11843,It's not rocket science.,Nó không phải là cái gì quá phức tạp đâu.,exact_duplicate,24,41,1.7083333333333333
11846,Let sleeping dogs lie.,Đừng khơi lại chuyện đã qua nữa.,exact_duplicate,22,32,1.4545454545454546
11848,Don't miss the boat on this opportunity.,Đừng bỏ lỡ cơ hội này.,exact_duplicate,40,22,0.55
11849,"No pain, no gain.",Không đổ mồ hôi thì không có thành quả.,exact_duplicate,17,39,2.2941176470588234
11855,The ball is in your court now.,Quyền quyết định bây giờ là ở bạn.,exact_duplicate,30,34,1.1333333333333333
11858,He got cold feet before the wedding.,Anh ấy đã chùn bước trước đám cưới.,exact_duplicate,36,35,0.9722222222222222
11862,Can you keep an eye on my bag?,Bạn có thể để mắt tới cái túi của tôi không?,exact_duplicate,30,44,1.4666666666666666
11867,Actions speak louder than words.,Hành động có giá trị hơn lời nói.,exact_duplicate,32,33,1.03125
11868,Bite the bullet.,Cắn răng chịu đựng.,exact_duplicate,16,19,1.1875
11869,Break a leg!,Chúc may mắn!,exact_duplicate,12,13,1.0833333333333333
11870,It cost an arm and a leg.,Nó đắt cắt cổ.,exact_duplicate,25,14,0.56
11872,Don't let the cat out of the bag.,Đừng để lộ bí mật.,exact_duplicate,33,18,0.5454545454545454
11873,Spill the beans.,Tiết lộ bí mật.,exact_duplicate,16,15,0.9375
11874,Once in a blue moon.,"Hiếm khi, năm thì mười họa.",exact_duplicate,20,27,1.35
11879,To add insult to injury.,Thêm dầu vào lửa.,exact_duplicate,24,17,0.7083333333333334
11885,Don't miss the boat on this opportunity.,Đừng bỏ lỡ cơ hội này.,exact_duplicate,40,22,0.55
11886,Are you pulling my leg?,Bạn đang trêu chọc tôi à?,exact_duplicate,23,25,1.0869565217391304
11895,Let sleeping dogs lie.,Đừng khơi lại chuyện đã qua.,exact_duplicate,22,28,1.2727272727272727
11911,He always has his head in the clouds.,Anh ấy lúc nào cũng đầu óc trên mây.,exact_duplicate,37,36,0.972972972972973
11927,You really hit the nail on the head with that analysis.,Bạn thực sự đã nói trúng phóc với phân tích đó.,exact_duplicate,55,47,0.8545454545454545
11929,Someone let the cat out of the bag about the surprise party.,Ai đó đã tiết lộ bí mật về bữa tiệc bất ngờ rồi.,exact_duplicate,60,48,0.8
11933,My brother and I don't always see eye to eye.,Anh trai tôi và tôi không phải lúc nào cũng đồng quan điểm.,exact_duplicate,45,59,1.3111111111111111
11937,I'm feeling a bit under the weather today.,Hôm nay tôi cảm thấy hơi không khỏe.,exact_duplicate,42,36,0.8571428571428571
11951,She always goes the extra mile for her clients.,Cô ấy luôn cố gắng hết sức vì khách hàng của mình.,exact_duplicate,47,50,1.0638297872340425
11955,Can you keep an eye on my bag while I go to the restroom?,Bạn có thể để mắt tới túi của tôi trong khi tôi đi vệ sinh không?,exact_duplicate,57,65,1.1403508771929824
11956,"By carpooling, I can save money and help the environment, killing two birds with one stone.","Bằng cách đi chung xe, tôi có thể tiết kiệm tiền và bảo vệ môi trường, một mũi tên trúng hai đích.",noise_ui_fragment,91,98,1.0769230769230769
11967,A blessing in disguise.,Trong cái rủi có cái may.,exact_duplicate,23,25,1.0869565217391304
11968,A dime a dozen.,"Rẻ như bèo, nhiều vô kể.",exact_duplicate,15,24,1.6
11969,Beat around the bush.,Nói vòng vo tam quốc.,exact_duplicate,21,21,1.0
11970,Bite the bullet.,"Cắn răng chịu đựng, chấp nhận khó khăn.",exact_duplicate,16,39,2.4375
11971,Break a leg!,Chúc may mắn!,exact_duplicate,12,13,1.0833333333333333
11972,Call it a day.,"Thôi, hôm nay làm tới đây nghỉ nhé.",exact_duplicate,14,35,2.5
11973,Cut corners.,"Làm tắt, làm ẩu.",exact_duplicate,12,16,1.3333333333333333
11974,Don't cry over spilled milk.,Đừng tiếc nuối những gì đã qua.,exact_duplicate,28,31,1.1071428571428572
11975,"Easy come, easy go.",Dễ đến dễ đi.,exact_duplicate,19,13,0.6842105263157895
11976,Every cloud has a silver lining.,Trong cái rủi có cái may.,exact_duplicate,32,25,0.78125
11977,Get out of hand.,Mất kiểm soát.,exact_duplicate,16,14,0.875
11978,Hit the road.,"Lên đường, khởi hành.",exact_duplicate,13,21,1.6153846153846154
11980,Jump on the bandwagon.,Chạy theo trào lưu.,exact_duplicate,22,19,0.8636363636363636
11981,Kill two birds with one stone.,Một mũi tên trúng hai đích.,exact_duplicate,30,27,0.9
11982,Let the cat out of the bag.,Tiết lộ bí mật.,exact_duplicate,27,15,0.5555555555555556
11983,Miss the boat.,Bỏ lỡ cơ hội.,exact_duplicate,14,13,0.9285714285714286
11984,Once in a blue moon.,"Hiếm khi, năm thì mười họa.",exact_duplicate,20,27,1.35
11985,Piece of cake.,"Dễ ợt, dễ như ăn kẹo.",exact_duplicate,14,21,1.5
11986,Pull someone's leg.,Trêu chọc ai đó.,exact_duplicate,19,16,0.8421052631578947
11988,Speak of the devil!,Nhắc Tào Tháo Tào Tháo đến!,exact_duplicate,19,27,1.4210526315789473
11989,The ball is in your court.,Quyền quyết định thuộc về bạn.,exact_duplicate,26,30,1.1538461538461537
11992,Under the weather.,"Không khỏe, bị ốm.",exact_duplicate,18,18,1.0
11994,You can't judge a book by its cover.,Đừng trông mặt mà bắt hình dong.,exact_duplicate,36,32,0.8888888888888888
11995,Bite off more than you can chew.,Cố gắng làm quá sức mình.,exact_duplicate,32,25,0.78125
11996,Cost an arm and a leg.,"Rất đắt đỏ, tốn rất nhiều tiền.",exact_duplicate,22,31,1.4090909090909092
11997,Get cold feet.,"Mất hết can đảm, chùn bước.",exact_duplicate,14,27,1.9285714285714286
11998,Give someone the benefit of the doubt.,Tin tưởng ai đó dù có nghi ngờ.,exact_duplicate,38,31,0.8157894736842105
12001,Keep your chin up.,"Ngẩng cao đầu, lạc quan lên.",exact_duplicate,18,28,1.5555555555555556
12002,Leave no stone unturned.,"Lật tung mọi thứ, tìm kiếm kỹ lưỡng.",exact_duplicate,24,36,1.5
12003,Make a long story short.,Nói tóm lại.,exact_duplicate,24,12,0.5
12004,On the same page.,"Đồng lòng, hiểu nhau.",exact_duplicate,17,21,1.2352941176470589
12005,Out of the blue.,"Bất ngờ, đột ngột.",exact_duplicate,16,18,1.125
12006,Spill the beans.,Tiết lộ bí mật.,exact_duplicate,16,15,0.9375
12008,The last straw.,Giọt nước tràn ly.,exact_duplicate,15,18,1.2
12010,To get a taste of your own medicine.,Gậy ông đập lưng ông.,exact_duplicate,36,21,0.5833333333333334
12017,A blessing in disguise.,Trong cái rủi có cái may.,exact_duplicate,23,25,1.0869565217391304
12018,A dime a dozen.,"Rẻ như bèo, nhiều như rạ.",exact_duplicate,15,25,1.6666666666666667
12019,Beat around the bush.,Vòng vo tam quốc.,exact_duplicate,21,17,0.8095238095238095
12020,Bite the bullet.,Cắn răng chịu đựng.,exact_duplicate,16,19,1.1875
12021,Break a leg!,Chúc may mắn!,exact_duplicate,12,13,1.0833333333333333
12022,Call it a day.,"Thôi, hôm nay làm tới đây nghỉ nhé.",exact_duplicate,14,35,2.5
12026,Get out of hand.,Mất kiểm soát.,exact_duplicate,16,14,0.875
12027,Go the extra mile.,"Cố gắng hết sức, làm nhiều hơn mong đợi.",exact_duplicate,18,40,2.2222222222222223
12029,It's not rocket science.,Không có gì phức tạp/khó khăn cả.,exact_duplicate,24,33,1.375
12030,Jump on the bandwagon.,Chạy theo trào lưu.,exact_duplicate,22,19,0.8636363636363636
12031,Let the cat out of the bag.,Tiết lộ bí mật.,exact_duplicate,27,15,0.5555555555555556
12032,Miss the boat.,Lỡ mất cơ hội.,exact_duplicate,14,14,1.0
12033,Once in a blue moon.,"Hiếm khi, năm thì mười họa.",exact_duplicate,20,27,1.35
12034,Pull someone's leg.,Trêu chọc ai đó.,exact_duplicate,19,16,0.8421052631578947
12035,See eye to eye.,"Đồng tình, có cùng quan điểm.",exact_duplicate,15,29,1.9333333333333333
12036,Spill the beans.,Tiết lộ bí mật.,exact_duplicate,16,15,0.9375
12038,The ball is in your court.,Quyết định là ở bạn.,exact_duplicate,26,20,0.7692307692307693
12040,Under the weather.,"Không khỏe, ốm.",exact_duplicate,18,15,0.8333333333333334
12042,A piece of cake.,"Dễ ợt, dễ như ăn kẹo.",exact_duplicate,16,21,1.3125
12045,Burn the midnight oil.,Thức khuya làm việc/học.,exact_duplicate,22,24,1.0909090909090908
12048,Every cloud has a silver lining.,"Trong cái rủi có cái may, sau cơn mưa trời lại sáng.",exact_duplicate,32,52,1.625
12049,Get a taste of your own medicine.,Gậy ông đập lưng ông.,exact_duplicate,33,21,0.6363636363636364
12051,Have your head in the clouds.,"Đầu óc trên mây, mơ mộng hão huyền.",exact_duplicate,29,35,1.206896551724138
12052,In a nutshell.,"Tóm lại, nói tóm lại.",exact_duplicate,14,21,1.5
12053,Keep an eye on.,"Để mắt tới, trông chừng.",exact_duplicate,15,24,1.6
12054,Lend an ear.,Lắng nghe.,exact_duplicate,12,10,0.8333333333333334
12055,Make a long story short.,Nói tóm lại.,exact_duplicate,24,12,0.5
12058,Out of the blue.,"Bất ngờ, đột ngột.",exact_duplicate,16,18,1.125
12061,Speak of the devil!,Nhắc Tào Tháo Tào Tháo đến!,exact_duplicate,19,27,1.4210526315789473
12062,The last straw.,Giọt nước tràn ly.,exact_duplicate,15,18,1.2
12063,To add insult to injury.,"Xát muối vào vết thương, đổ thêm dầu vào lửa.",exact_duplicate,24,45,1.875
12065,Wear your heart on your sleeve.,"Bộc lộ cảm xúc ra ngoài, không giấu giếm.",exact_duplicate,31,41,1.3225806451612903
12066,You can't judge a book by its cover.,Đừng trông mặt mà bắt hình dong.,exact_duplicate,36,32,0.8888888888888888
12067,It's raining cats and dogs out there.,Ngoài kia trời đang mưa như trút nước.,exact_duplicate,37,38,1.027027027027027
12068,Let's call it a day.,"Thôi, hôm nay làm tới đây nghỉ nhé.",exact_duplicate,20,35,1.75
12069,A blessing in disguise.,Trong cái rủi có cái may.,exact_duplicate,23,25,1.0869565217391304
12070,Bite the bullet.,Cắn răng chịu đựng.,exact_duplicate,16,19,1.1875
12071,Break a leg!,Chúc may mắn nhé!,exact_duplicate,12,17,1.4166666666666667
12072,It cost an arm and a leg.,Nó đắt cắt cổ.,exact_duplicate,25,14,0.56
12077,You missed the boat on that opportunity.,Bạn đã bỏ lỡ cơ hội đó rồi.,exact_duplicate,40,27,0.675
12079,Are you pulling my leg?,Bạn đang trêu tôi đấy à?,exact_duplicate,23,24,1.0434782608695652
12080,We don't always see eye to eye.,Chúng tôi không phải lúc nào cũng đồng quan điểm.,exact_duplicate,31,49,1.5806451612903225
12089,He had a change of heart and decided not to move.,Anh ấy đã thay đổi ý định và quyết định không chuyển đi nữa.,exact_duplicate,49,60,1.2244897959183674
12092,It's best to let sleeping dogs lie.,Tốt nhất là đừng khơi lại chuyện cũ.,exact_duplicate,35,36,1.0285714285714285
12094,"To make a long story short, we won.","Nói tóm lại, chúng tôi đã thắng.",exact_duplicate,35,32,0.9142857142857143
12095,Don't bite off more than you can chew.,Đừng cố gắng làm quá sức mình.,exact_duplicate,38,30,0.7894736842105263
12097,He finally got a taste of his own medicine.,Cuối cùng thì anh ta cũng gậy ông đập lưng ông.,exact_duplicate,43,47,1.0930232558139534
12102,I know this city like the back of my hand.,Tôi biết thành phố này như lòng bàn tay.,noise_ui_fragment,42,40,0.9523809523809523
12108,Who spilled the beans about the surprise party?,Ai đã tiết lộ bí mật về bữa tiệc bất ngờ vậy?,exact_duplicate,47,45,0.9574468085106383
12119,Actions speak louder than words.,Hành động có giá trị hơn lời nói.,exact_duplicate,32,33,1.03125
12120,Bite the bullet.,Cắn răng chịu đựng.,exact_duplicate,16,19,1.1875
12121,Break a leg!,Chúc may mắn!,exact_duplicate,12,13,1.0833333333333333
12124,Every cloud has a silver lining.,Trong cái rủi có cái may.,exact_duplicate,32,25,0.78125
12125,Get a taste of your own medicine.,Gậy ông đập lưng ông.,exact_duplicate,33,21,0.6363636363636364
12130,Let the cat out of the bag.,Tiết lộ bí mật.,exact_duplicate,27,15,0.5555555555555556
12133,Once in a blue moon.,"Hiếm khi, năm thì mười họa.",exact_duplicate,20,27,1.35
12138,The ball is in your court.,Quyền quyết định thuộc về bạn.,exact_duplicate,26,30,1.1538461538461537
