raw_row_index,source_short_name,en_clean,vi_clean,audit_flags,suggested_it_subdomain,suggested_reason,manual_decision,manual_it_subdomain,manual_note
23713,kde4,Segno,& GởiEthiopian weekday 2 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23715,kde4,Hamus,Tạm dừngEthiopian weekday 5 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23716,kde4,Qedame,TênEthiopian weekday 7 - LongDayName,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
23852,kde4,Pause,Tạm dừngconcatenation of dates and time,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24114,kde4,The certificate is not signed by any trusted certificate authority,SSL error,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24116,kde4,The certificate is unsuitable for this purpose,SSL error,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24117,kde4,The root certificate authority's certificate is not trusted for this purpose,SSL error,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24118,kde4,The certificate authority's certificate is marked to reject this certificate's purpose,SSL error,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24186,kde4,'%1 'missing.,"Thiếu «% 1 ». @ info: shell message on appcmd -- version; do not translate 'Development Platform'% 3 application name, other% n version strings",extreme_length_ratio,command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
24187,kde4,Qt: %1 KDE Development Platform: %2 %3: %4,"the 2nd argument is a list of name+address, one on each line",language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
24229,kde4,Not specified,Chưa xác địnhreplace this with information about your translation team,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24235,kde4,40,40dictionary variant,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24236,kde4,60,60dictionary variant,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24237,kde4,80,80dictionary variant,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24255,kde4,extended,"kéo dàidictionary name.% 1- language,% 2- country and% 3 variant name",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24256,kde4,%1 (%2) [%3],% 1 (% 2) [% 3] dictionary name.% 1- language and% 2- country name,language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
24275,kde4,Arabic,Ả RậpKCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
24277,kde4,Thai,TháiKCharselect unicode block name,extreme_length_ratio,coding;ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
24310,kde4,Other,KhácKCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
24311,kde4,%1 (%2),% 1 (% 2) @ tag/ modifier/ modifier@ title/ plain,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
24315,kde4,%1,@ item/ plain,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
24318,kde4,Note: %1,concatenation of dates and time,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
24324,kde4,%2,[Thuộc tính] @ filename/ plain,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
24328,kde4,%1(%2),"% 1 (% 2) @ command- with- section/ rich% 1 is the command name,% 2 is its man section",language_suspect; extreme_length_ratio,command_cli,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
24330,kde4,%1,Lỗi:% 1:% 2@ placeholder/ plain,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
24335,kde4,& lt; %1 gt;,"Vui lòng thông báo lỗi nào cho% 2. @ email- with- name/ plain% 1 is name,% 2 is address",extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
24336,kde4,%1,Vui lòng thông báo lỗi nào cho% 2.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24337,kde4,$%1,% 1% @ envar/ rich,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24347,kde4,Down,PageDown (xuống trang),extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24354,kde4,Left,Tráitoolbar position string,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24365,kde4,Right,Phảitoolbar position string,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24379,kde4,Payload,Trọng tảiProgram name followed by 'Add On Installer',extreme_length_ratio,coding;hardware;command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
24603,kde4,modified,đã sửa đổiDocument/ application separator in titlebar,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
24821,kde4,invalid button,"nút không hợp lệa kind of mouse gesture: hold down one mouse button, then press another button",extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24868,kde4,Document Forward,Tới,extreme_length_ratio,documentation,audit_flag_manual_review:extreme_length_ratio,reject,,
24893,kde4,Ambiguous shortcut detected,beginning (of line),language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
24959,kde4,Symbols,Ký hiệu toán họcKCharSelect section name,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
24973,kde4,Bengali,Ban- tíchKCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
24976,kde4,Tamil,TháiKCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
24980,kde4,Lao,KCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
24989,kde4,Tagalog,Bản ghi đổiKCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
24991,kde4,Buhid,KCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
24993,kde4,Khmer,KCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
24996,kde4,Limbu,KCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
25057,kde4,Vai,Th3dictionary variant,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
25059,kde4,Bamum,TamuzKCharselect unicode block name,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
25069,kde4,Cham,Khadictionary variant,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
25115,kde4,Square,Nguồn: @ item: inmenu numbered lists,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
25156,kde4,Shortcut '%1' in Application %2 for action %3,"% 1 is the number of conflicts (hidden),% 2 is the key sequence of the shortcut that is problematic",language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
25181,kde4,Top,Trêntoolbar position string,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
25233,kde4,Print Frame...,In khung...,language_suspect,hardware,audit_flag_manual_review:language_suspect,reject,,
25605,kde4,Aspell,@ item: inlistbox Spell checker,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
25606,kde4,Hspell,@ item: inlistbox Spell checker,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
25661,kde4,Named Colors,"% 1 is the number of paths,% 2 is the list of paths (with newlines between them)",language_suspect; extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
25852,kde4,Ahd,Yaum al- Ithnain,extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
25942,kde4,Gregorian (Proleptic),Th1,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
25975,kde4,Mes,PageUp (trang lên) toolbar position string,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
25995,kde4,Psa,Tevetof February,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
26026,kde4,Miy,PageUp (trang lên),extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
26044,kde4,"This word was considered to be an ""unknown word"" because it does not match any entry in the dictionary currently in use. It may also be a word in a foreign language. If the word is not misspelled, you may add it to the dictionary by clicking Add to Dictionary. If you don't want to add the unknown word to the dictionary, but you want to leave it unchanged, click Ignoreor Ignore All. However, if the word is misspelled, you can try to find the correct replacement in the list below. If you cannot find a replacement there, you may type it in the text box below, and click Replaceor Replace All.",Văn lệnh,extreme_length_ratio,command_cli,audit_flag_manual_review:extreme_length_ratio,reject,,
26067,kde4,An error occurred while attempting to run a script on this page. %1,% 1%,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
26068,kde4,%1%,Tổ hợp phím «% 1 » đã được gán cho hành động «% 2 ». Bạn có muốn gán lại nó từ hành động này đến điều hiện thời không?,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
26069,kde4,"The '%1' key combination has already been allocated to the ""%2"" action. Do you want to reassign it from that action to the current one?",Đã mở.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
26104,kde4,Do you really want to trash '%1'?,Mạng,extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
26120,kde4,An error occurred while loading %1:,& Rác,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
26537,kde4,red1,xanh da trời thắm1color,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
26538,kde4,red2,xanh da trời thắm2color,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
26539,kde4,red3,xanh da trời thắm3color,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
26540,kde4,red4,xanh da trời thắm4color,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
26978,kde4,Warning,program name follows in a line edit below,language_suspect; extreme_length_ratio,coding;hardware,audit_flag_manual_review:extreme_length_ratio;language_suspect,reject,,
27030,kde4,"NO, there were errors:",The certificate is trusted,language_suspect,ui_localization,audit_flag_manual_review:language_suspect,reject,,
27140,kde4,r,đwrite permission,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
27141,kde4,w,gexecute permission,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
27174,kde4,Device usage:,Tên thiết bịAvailable space out of total partition size (percent used),extreme_length_ratio,ai_ml;hardware,audit_flag_manual_review:extreme_length_ratio,reject,,
27244,kde4,Unmounted Icon,Biểu tượng không gắn kếtAvailable space out of total partition size (percent used),extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
27533,kde4,Enter descriptive label here,Mô tả,extreme_length_ratio,coding,audit_flag_manual_review:extreme_length_ratio,reject,,
27582,kde4,"Unexpected end of data, some information may be lost.",cỡ% 1,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
27596,kde4,Invalid URL,Những tên tập tin đã yêu cầu% 1 có vẻ không phải là hợp lệ. Hãy kiểm tra xem mỗi tên tập tin nằm bên trong dấu trích dẫn đôi.,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
27597,kde4,The requested filenames %1 do not appear to be valid; make sure every filename is enclosed in double quotes.,Lỗi tên tập tin,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
27607,kde4,Create,KDE đã yêu cầu truy cập ví mở «% 1 ».,extreme_length_ratio,ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
27618,kde4,KWallet - The KDE Wallet System,"Chào mừng bạn dùng KWallet, Hệ thống Ví KDE. Trình KWallet cho bạn khả năng lưu các mật khẩu và thông tin cá nhân khác vào đĩa trong một tập tin đã mật mã, ngăn cản người khác xem thông tin này. Trợ lý này sẽ giải thích chương trình KWallet và giúp đỡ bạn cấu hình nó lần đầu tiên.",extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
27619,kde4,"Welcome to KWallet, the KDE Wallet System. KWallet allows you to store your passwords and other personal information on disk in an encrypted file, preventing others from viewing the information. This wizard will tell you about KWallet and help you configure it for the first time.",Thiết lập cơ & bản (đệ nghị),extreme_length_ratio,hardware;system;ui_localization,audit_flag_manual_review:extreme_length_ratio,reject,,
27621,kde4,& Advanced setup,"Nhiều ứng dụng khác nhau có thể cố sử dụng ví KDE để lưu mật khẩu hay thông tin khác như dữ liệu trong đơn Mạng và tập tin cookie. Nếu bạn muốn cho phép những ứng dụng này sử dụng ví mình, bạn cần phải hiệu lực nó ngay bây giờ, và chọn mật khẩu cho nó. Mật khẩu bạn chọn không thể được phục hồi nếu bị mất, và sẽ cho phép mọi người biết nó, lấy tất cả các thông tin nằm trong ví này.",extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
27622,kde4,"Various applications may attempt to use the KDE wallet to store passwords or other information such as web form data and cookies. If you would like these applications to use the wallet, you must enable it now and choose a password. The password you choose cannot be recovered if it is lost, and will allow anyone who knows it to obtain all the information contained in the wallet.","Có, tôi muốn sử dụng ví KDE để lưu thông tin cá nhân mình.",extreme_length_ratio,ai_ml,audit_flag_manual_review:extreme_length_ratio,reject,,
27625,kde4,Verify password:,"Hệ thống Ví KDE lưu dữ liệu của bạn vào một tập tin ví trên đĩa cứng cục bộ. Dữ liệu được ghi chỉ bằng dạng thức đã mật mã, hiện thời bằng thuật toán Blowfish, dùng mật khẩu của bạn là khoá. Khi ví được mở, ứng dụng quản lý ví sẽ khởi chạy và xuất hiện biểu tượng trên khay hệ thống. Bạn có thể sử dụng ứng dụng này để quản lý các ví mình. Nó cho phép bạn ngay cả kéo ví và nội dung ví, cho bạn khả năng sao chép dễ dàng ví sang hệ thống từ xa.",extreme_length_ratio,system,audit_flag_manual_review:extreme_length_ratio,reject,,
